SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016
157,06,005,57834,00000,00000,1,A,Plymouth city,California,1005,979,977,969,961,956,953,961,971
157,06,005,77392,00000,00000,1,A,Sutter Creek city,California,2501,2514,2509,2492,2467,2456,2470,2490,2516
157,06,005,99990,00000,00000,1,F,Balance of Amador County,California,21831,21827,21800,21701,21555,21435,21543,21731,22000
050,06,007,00000,00000,00000,0,A,Butte County,California,220000,220000,219983,219987,221180,222116,223974,225251,226864
157,06,007,06560,00000,00000,1,A,Biggs city,California,1707,1707,1708,1695,1694,1692,1695,1695,1701
157,06,007,13014,00000,00000,1,A,Chico city,California,86187,86401,86397,86880,87652,88170,89304,90264,91567
157,06,007,31260,00000,00000,1,A,Gridley city,California,6584,6579,6574,6545,6554,6558,6578,6577,6586
157,06,007,54386,00000,00000,1,A,Oroville city,California,15546,18708,18688,18595,18646,18754,18957,18988,19033
157,06,007,55520,00000,00000,1,A,Paradise town,California,26218,26217,26200,26085,26204,26303,26412,26457,26551
157,06,007,99990,00000,00000,1,F,Balance of Butte County,California,83758,80388,80416,80187,80430,80639,81028,81270,81426
050,06,009,00000,00000,00000,0,A,Calaveras County,California,45578,45578,45462,45106,44760,44577,44589,44840,45171
157,06,009,02112,00000,00000,1,A,Angels city,California,3836,3836,3826,3793,3765,3748,3751,3768,3786
157,06,009,99990,00000,00000,1,F,Balance of Calaveras County,California,41742,41742,41636,41313,40995,40829,40838,41072,41385
050,06,011,00000,00000,00000,0,A,Colusa County,California,21419,21419,21446,21366,21323,21322,21256,21318,21588
157,06,011,14946,00000,00000,1,A,Colusa city,California,5971,5971,5978,5949,5950,5940,5901,5885,5937
157,06,011,85586,00000,00000,1,A,Williams city,California,5123,5123,5136,5141,5142,5168,5142,5151,5192
157,06,011,99990,00000,00000,1,S,Balance of Colusa County,California,10325,10325,10332,10276,10231,10214,10213,10282,10459
050,06,013,00000,00000,00000,0,A,Contra Costa County,California,1049025,1049200,1052875,1066126,1078242,1094030,1108996,1123231,1135127
157,06,013,02252,00000,00000,1,A,Antioch city,California,102372,102745,103113,104260,105633,107411,109083,110189,110898
157,06,013,08142,00000,00000,1,A,Brentwood city,California,51481,51624,51827,52751,53546,54956,56877,58767,60532
157,06,013,13882,00000,00000,1,A,Clayton city,California,10897,10918,10961,11155,11281,11490,11668,11829,11992
157,06,013,16000,00000,00000,1,A,Concord city,California,122067,122154,122530,123579,124739,125937,127117,128139,128726
157,06,013,17988,00000,00000,1,A,Danville town,California,42039,41849,41984,42390,42812,43270,43803,44248,44631
157,06,013,21796,00000,00000,1,A,El Cerrito city,California,23549,23586,23653,23861,24091,24338,24555,24875,25400
157,06,013,33308,00000,00000,1,A,Hercules city,California,24060,24070,24136,24342,24567,24798,25020,25220,25360
157,06,013,39122,00000,00000,1,A,Lafayette city,California,23893,23794,23884,24307,24587,25042,25428,25767,26103
157,06,013,46114,00000,00000,1,A,Martinez city,California,35824,36036,36171,36531,36855,37151,37484,38018,38259
157,06,013,49187,00000,00000,1,A,Moraga town,California,16016,16006,16062,16318,16486,16763,16996,17206,17416
157,06,013,53070,00000,00000,1,A,Oakley city,California,35432,35432,35686,36629,37214,38177,39137,39682,40622
157,06,013,54232,00000,00000,1,A,Orinda city,California,17643,17751,17818,18127,18336,18676,18967,19221,19470
157,06,013,57288,00000,00000,1,A,Pinole city,California,18390,18330,18383,18540,18713,18891,19059,19208,19293
157,06,013,57456,00000,00000,1,A,Pittsburg city,California,63264,63259,63543,64588,65566,66683,67982,69192,70679
157,06,013,57764,00000,00000,1,A,Pleasant Hill city,California,33152,33114,33204,33480,33794,34119,34427,34698,34853
157,06,013,60620,00000,00000,1,A,Richmond city,California,103701,103645,104053,105342,106485,107541,108328,109340,109813
157,06,013,68294,00000,00000,1,A,San Pablo city,California,29139,29134,29108,29160,29438,29718,29986,30312,30536
157,06,013,68378,00000,00000,1,A,San Ramon city,California,72148,71454,71650,72264,72941,73645,74381,75100,75639
157,06,013,83346,00000,00000,1,A,Walnut Creek city,California,64173,64165,64343,64876,65578,66856,67516,68685,69122
157,06,013,99990,00000,00000,1,F,Balance of Contra Costa County,California,159785,160134,160766,163626,165580,168568,171182,173535,175783
050,06,015,00000,00000,00000,0,A,Del Norte County,California,28610,28610,28562,28466,28212,27837,27252,27301,27540
157,06,015,17022,00000,00000,1,A,Crescent City city,California,7643,7640,7590,7520,7390,7165,6792,6784,6670
157,06,015,99990,00000,00000,1,F,Balance of Del Norte County,California,20967,20970,20972,20946,20822,20672,20460,20517,20870
050,06,017,00000,00000,00000,0,A,El Dorado County,California,181058,181058,181153,180863,180558,181427,183031,184359,185625
157,06,017,57540,00000,00000,1,A,Placerville city,California,10389,10389,10379,10330,10344,10457,10565,10648,10681
157,06,017,73108,00000,00000,1,A,South Lake Tahoe city,California,21403,21401,21416,21371,21291,21355,21504,21697,21717
157,06,017,99990,00000,00000,1,S,Balance of El Dorado County,California,149266,149268,149358,149162,148923,149615,150962,152014,153227
050,06,019,00000,00000,00000,0,A,Fresno County,California,930450,930491,932463,940496,946844,953762,963151,972130,979915
157,06,019,14218,00000,00000,1,A,Clovis city,California,95631,95756,96210,97452,98560,99656,101980,103926,106583
157,06,019,14274,00000,00000,1,A,Coalinga city,California,13380,18079,18067,18047,16812,16736,16412,16521,16598
157,06,019,24134,00000,00000,1,A,Firebaugh city,California,7549,7558,7600,7769,7906,8069,8275,8295,8311
157,06,019,25436,00000,00000,1,A,Fowler city,California,5570,5628,5642,5902,5914,5926,6018,6236,6348
157,06,019,27000,00000,00000,1,A,Fresno city,California,494665,496041,496879,500897,505261,508971,514376,518503,522053
157,06,019,36084,00000,00000,1,A,Huron city,California,6754,6745,6755,6754,6763,6777,6789,6812,6941
157,06,019,38226,00000,00000,1,A,Kerman city,California,13544,13567,13641,13894,14314,14338,14376,14463,14594
157,06,019,38562,00000,00000,1,A,Kingsburg city,California,11382,11396,11411,11512,11601,11668,11702,11774,11807
157,06,019,46828,00000,00000,1,A,Mendota city,California,11014,11148,11179,11356,11382,11381,11377,11398,11418
157,06,019,54008,00000,00000,1,A,Orange Cove city,California,9078,9072,9084,9525,9546,9552,9547,9571,9586
157,06,019,55856,00000,00000,1,A,Parlier city,California,14494,14508,14533,14628,14726,14826,14945,15095,15179
157,06,019,60242,00000,00000,1,A,Reedley city,California,24194,24226,24346,24718,24819,24984,25385,25531,25582
157,06,019,67056,00000,00000,1,A,Sanger city,California,24270,24255,24303,24467,24542,24625,24716,24857,25007
157,06,019,67126,00000,00000,1,A,San Joaquin city,California,4001,3994,3997,3998,4004,4010,4011,4020,4024
157,06,019,70882,00000,00000,1,A,Selma city,California,23219,23226,23317,23445,23775,24160,24234,24349,24597
157,06,019,99990,00000,00000,1,F,Balance of Fresno County,California,171705,165292,165499,166132,166919,168083,169008,170779,171287
050,06,021,00000,00000,00000,0,A,Glenn County,California,28122,28122,28109,28186,27938,27915,27982,27961,28085
157,06,021,54274,00000,00000,1,A,Orland city,California,7291,7332,7369,7455,7410,7460,7518,7535,7587
157,06,021,85684,00000,00000,1,A,Willows city,California,6166,6166,6147,6151,6105,6089,6097,6057,6077
157,06,021,99990,00000,00000,1,F,Balance of Glenn County,California,14665,14624,14593,14580,14423,14366,14367,14369,14421
050,06,023,00000,00000,00000,0,A,Humboldt County,California,134623,134623,135032,135243,134663,134555,134665,135383,136646
157,06,023,02476,00000,00000,1,A,Arcata city,California,17231,17231,17502,17729,17710,17701,17712,17802,17974
157,06,023,07162,00000,00000,1,A,Blue Lake city,California,1253,1253,1254,1245,1242,1240,1238,1248,1265
157,06,023,23042,00000,00000,1,A,Eureka city,California,27191,27196,27204,27160,26945,26922,26906,26954,27226
157,06,023,23910,00000,00000,1,A,Ferndale city,California,1371,1371,1372,1377,1366,1361,1363,1365,1372
157,06,023,25296,00000,00000,1,A,Fortuna city,California,11926,11926,11936,11915,11822,11793,11877,11972,12122
157,06,023,60900,00000,00000,1,A,Rio Dell city,California,3368,3368,3372,3394,3366,3369,3370,3378,3408
157,06,023,80448,00000,00000,1,A,Trinidad city,California,367,367,367,366,362,359,357,356,359
157,06,023,99990,00000,00000,1,F,Balance of Humboldt County,California,71916,71911,72025,72057,71850,71810,71842,72308,72920
050,06,025,00000,00000,00000,0,A,Imperial County,California,174528,174528,174751,176227,177287,177194,178866,179806,180883
157,06,025,08058,00000,00000,1,A,Brawley city,California,24953,24953,25020,25272,25556,25611,25771,25837,26149
157,06,025,09710,00000,00000,1,A,Calexico city,California,38572,38573,38668,39031,39316,39475,39759,39969,40232
157,06,025,09878,00000,00000,1,A,Calipatria city,California,7705,7705,7698,7696,8004,7106,7518,7416,7526
157,06,025,21782,00000,00000,1,A,El Centro city,California,42598,42595,42693,43092,43205,43506,43712,43860,44201
157,06,025,34246,00000,00000,1,A,Holtville city,California,5939,5936,5954,6010,6025,6040,6275,6384,6435
157,06,025,36280,00000,00000,1,A,Imperial city,California,14758,14752,14857,15252,15645,16205,16790,17051,17203
157,06,025,84606,00000,00000,1,A,Westmorland city,California,2225,2223,2228,2252,2257,2258,2265,2262,2269
157,06,025,99990,00000,00000,1,S,Balance of Imperial County,California,37778,37791,37633,37622,37279,36993,36776,37027,36868
050,06,027,00000,00000,00000,0,A,Inyo County,California,18546,18546,18513,18403,18408,18418,18410,18251,18144
157,06,027,06798,00000,00000,1,A,Bishop city,California,3879,3879,3872,3848,3849,3846,3843,3806,3782
157,06,027,99990,00000,00000,1,F,Balance of Inyo County,California,14667,14667,14641,14555,14559,14572,14567,14445,14362
050,06,029,00000,00000,00000,0,A,Kern County,California,839631,839627,841676,849484,855808,864454,872138,879497,884788
157,06,029,02924,00000,00000,1,A,Arvin city,California,19304,19304,19352,19694,20093,20299,20548,20808,21086
157,06,029,03526,00000,00000,1,A,Bakersfield city,California,347483,347611,348969,353462,357826,363439,367819,372476,376380
157,06,029,09780,00000,00000,1,A,California City city,California,14120,14120,13469,12843,13362,13225,13233,13240,13707
157,06,029,18394,00000,00000,1,A,Delano city,California,53041,53041,53131,53640,52456,52393,52531,52598,52707
157,06,029,44826,00000,00000,1,A,McFarland city,California,12707,12707,12726,12792,12381,12450,13609,13981,14544
157,06,029,45736,00000,00000,1,A,Maricopa city,California,1154,1154,1156,1161,1169,1177,1185,1188,1183
157,06,029,60704,00000,00000,1,A,Ridgecrest city,California,27616,27616,27694,27927,28314,28617,28652,28692,28701
157,06,029,71106,00000,00000,1,A,Shafter city,California,16988,16988,17051,17339,17099,17183,17531,18297,18945
157,06,029,77574,00000,00000,1,A,Taft city,California,9327,9288,9283,9286,8928,8933,8897,9476,9373
157,06,029,78092,00000,00000,1,A,Tehachapi city,California,14414,14414,14361,14328,13827,13296,13243,13025,12495
157,06,029,83542,00000,00000,1,A,Wasco city,California,25545,25552,25687,25854,25492,25941,26242,26210,26395
157,06,029,99990,00000,00000,1,F,Balance of Kern County,California,297932,297832,298797,301158,304861,307501,308648,309506,309272
050,06,031,00000,00000,00000,0,A,Kings County,California,152982,152982,152368,151895,151042,150480,149669,150331,149785
157,06,031,03302,00000,00000,1,A,Avenal city,California,15505,15505,15278,15100,14860,14146,13271,13258,12466
157,06,031,16224,00000,00000,1,A,Corcoran city,California,24813,24813,24398,24008,23566,23237,22720,22416,22626
157,06,031,31960,00000,00000,1,A,Hanford city,California,53967,54076,54118,54312,54244,54490,54851,55399,55547
157,06,031,41152,00000,00000,1,A,Lemoore city,California,24531,24531,24542,24491,24645,24871,25063,25524,25785
157,06,031,99990,00000,00000,1,F,Balance of Kings County,California,34166,34057,34032,33984,33727,33736,33764,33734,33361
050,06,033,00000,00000,00000,0,A,Lake County,California,64665,64665,64743,64242,63942,63776,64099,64446,64116
157,06,033,13945,00000,00000,1,A,Clearlake city,California,15250,15250,15267,15138,15066,15013,15069,15150,15053
157,06,033,39710,00000,00000,1,A,Lakeport city,California,4753,4753,4756,4715,4683,4751,4770,4797,4772
157,06,033,99990,00000,00000,1,F,Balance of Lake County,California,44662,44662,44720,44389,44193,44012,44260,44499,44291
050,06,035,00000,00000,00000,0,A,Lassen County,California,34895,34895,34838,34288,33662,32144,31714,31333,30870
157,06,035,77364,00000,00000,1,A,Susanville city,California,17947,17943,17725,17284,16614,15519,15522,15235,14843
157,06,035,99990,00000,00000,1,F,Balance of Lassen County,California,16948,16952,17113,17004,17048,16625,16192,16098,16027
050,06,037,00000,00000,00000,0,A,Los Angeles County,California,9818605,9818700,9825473,9888476,9953555,10015436,10066615,10112255,10137915
157,06,037,00394,00000,00000,1,A,Agoura Hills city,California,20330,20330,20337,20494,20576,20633,20700,20795,20745
157,06,037,00884,00000,00000,1,A,Alhambra city,California,83089,83096,83168,83685,84265,84521,85003,85058,85474
157,06,037,02462,00000,00000,1,A,Arcadia city,California,56364,56370,56409,56737,56981,57427,57742,58071,58523
157,06,037,02896,00000,00000,1,A,Artesia city,California,16522,16522,16524,16593,16659,16714,16793,16873,16874
157,06,037,03274,00000,00000,1,A,Avalon city,California,3728,3728,3729,3747,3761,3771,3779,3778,3767
157,06,037,03386,00000,00000,1,A,Azusa city,California,46361,46346,46322,46555,47218,47772,48462,49415,49628
157,06,037,03666,00000,00000,1,A,Baldwin Park city,California,75390,75390,75442,75842,76324,76541,76581,76628,76464
157,06,037,04870,00000,00000,1,A,Bell city,California,35477,35477,35502,35696,35837,35944,35981,35999,35864
157,06,037,04982,00000,00000,1,A,Bellflower city,California,76616,76610,76638,77025,77339,77573,77725,77991,77790
157,06,037,04996,00000,00000,1,A,Bell Gardens city,California,42072,42053,42072,42268,42709,42807,42830,42859,42806
157,06,037,06308,00000,00000,1,A,Beverly Hills city,California,34109,34102,34130,34305,34506,34576,34645,34667,34687
157,06,037,07946,00000,00000,1,A,Bradbury city,California,1048,1048,1048,1059,1065,1076,1077,1083,1079
157,06,037,08954,00000,00000,1,A,Burbank city,California,103340,103375,103406,103891,104305,104634,104722,104790,104447
157,06,037,09598,00000,00000,1,A,Calabasas city,California,23058,23462,23473,23775,23875,24106,24132,24179,24176
157,06,037,11530,00000,00000,1,A,Carson city,California,91714,91714,91636,91811,92331,92742,92917,92985,92797
157,06,037,12552,00000,00000,1,A,Cerritos city,California,49041,49047,49064,49295,49487,49631,49674,49688,50555
157,06,037,13756,00000,00000,1,A,Claremont city,California,34926,34929,34961,35283,35396,35781,35858,36106,36059
157,06,037,14974,00000,00000,1,A,Commerce city,California,12823,12846,12850,12911,12961,12998,13006,13006,12973
157,06,037,15044,00000,00000,1,A,Compton city,California,96455,96418,96491,97071,97550,97844,97904,97900,97550
157,06,037,16742,00000,00000,1,A,Covina city,California,47796,47792,47809,48032,48310,48468,48676,48703,48549
157,06,037,17498,00000,00000,1,A,Cudahy city,California,23805,23805,23813,23930,24027,24101,24131,24171,24098
157,06,037,17568,00000,00000,1,A,Culver City city,California,38883,38904,38911,39084,39295,39415,39447,39489,39364
157,06,037,19192,00000,00000,1,A,Diamond Bar city,California,55544,55552,55589,55911,56180,56353,56420,56570,56793
157,06,037,19766,00000,00000,1,A,Downey city,California,111772,111770,111818,112362,112796,113125,113400,113563,113267
157,06,037,19990,00000,00000,1,A,Duarte city,California,21321,21321,21351,21450,21640,21698,21868,21871,21801
157,06,037,22230,00000,00000,1,A,El Monte city,California,113475,113481,113668,114200,115011,115627,115876,116063,115807
157,06,037,22412,00000,00000,1,A,El Segundo city,California,16654,16654,16660,16740,16828,16897,16948,16939,16893
157,06,037,28168,00000,00000,1,A,Gardena city,California,58829,58829,58856,59197,59484,59930,60003,60104,60048
157,06,037,30000,00000,00000,1,A,Glendale city,California,191719,191685,191783,192914,194239,195794,198799,199772,200831
157,06,037,30014,00000,00000,1,A,Glendora city,California,50073,50065,50192,50488,50691,51039,50999,51712,51851
157,06,037,32506,00000,00000,1,A,Hawaiian Gardens city,California,14254,14275,14284,14351,14411,14461,14477,14508,14473
157,06,037,32548,00000,00000,1,A,Hawthorne city,California,84293,84293,84328,85041,85532,86078,86992,87934,88031
157,06,037,33364,00000,00000,1,A,Hermosa Beach city,California,19506,19506,19511,19595,19679,19723,19715,19744,19789
157,06,037,33518,00000,00000,1,A,Hidden Hills city,California,1856,1856,1857,1871,1882,1896,1901,1913,1925
157,06,037,36056,00000,00000,1,A,Huntington Park city,California,58114,58114,58134,58403,58630,58873,59064,59088,58879
157,06,037,36490,00000,00000,1,A,Industry city,California,219,217,214,206,204,205,205,205,205
157,06,037,36546,00000,00000,1,A,Inglewood city,California,109673,109673,109720,110678,111110,111254,111178,111029,110654
157,06,037,36826,00000,00000,1,A,Irwindale city,California,1422,1422,1423,1422,1420,1421,1425,1429,1434
157,06,037,39003,00000,00000,1,A,La Cañada Flintridge city,California,20246,20239,20249,20359,20441,20506,20495,20472,20447
157,06,037,39304,00000,00000,1,A,La Habra Heights city,California,5325,5316,5324,5357,5392,5411,5415,5422,5411
157,06,037,39892,00000,00000,1,A,Lakewood city,California,80048,80054,80076,80491,80802,81048,81120,81142,81138
157,06,037,40032,00000,00000,1,A,La Mirada city,California,48527,48527,48552,48765,48941,49073,49144,49252,49216
157,06,037,40130,00000,00000,1,A,Lancaster city,California,156633,156643,156865,158267,158535,159408,160037,160208,160106
157,06,037,40340,00000,00000,1,A,La Puente city,California,39816,39816,39842,40071,40231,40389,40466,40510,40377
157,06,037,40830,00000,00000,1,A,La Verne city,California,31063,31062,31080,31239,31373,31698,32292,32497,32389
157,06,037,40886,00000,00000,1,A,Lawndale city,California,32769,32769,32787,32947,33081,33187,33232,33248,33145
157,06,037,42468,00000,00000,1,A,Lomita city,California,20256,20256,20270,20391,20530,20645,20678,20720,20693
157,06,037,43000,00000,00000,1,A,Long Beach city,California,462257,462235,462608,465154,467808,469148,470431,471439,470130
157,06,037,44000,00000,00000,1,A,Los Angeles city,California,3792621,3792584,3796292,3825393,3858137,3890436,3920173,3949149,3976322
157,06,037,44574,00000,00000,1,A,Lynwood city,California,69772,69766,69621,69749,70709,71312,71377,71583,71187
157,06,037,45246,00000,00000,1,A,Malibu city,California,12645,12635,12645,12707,12773,12834,12867,12891,12879
157,06,037,45400,00000,00000,1,A,Manhattan Beach city,California,35135,35135,35138,35284,35420,35516,35563,35609,35741
157,06,037,46492,00000,00000,1,A,Maywood city,California,27395,27395,27405,27525,27612,27696,27720,27728,27633
157,06,037,48648,00000,00000,1,A,Monrovia city,California,36590,36590,36603,36785,36922,37073,37161,37248,37126
157,06,037,48816,00000,00000,1,A,Montebello city,California,62500,62490,62515,62991,63247,63433,63498,63553,63335
157,06,037,48914,00000,00000,1,A,Monterey Park city,California,60269,60256,60271,60577,60801,60980,61036,61114,61075
157,06,037,52526,00000,00000,1,A,Norwalk city,California,105549,105549,105581,106049,106185,106380,106491,106531,106178
157,06,037,55156,00000,00000,1,A,Palmdale city,California,152750,152746,153006,154217,155181,156890,157220,157433,157356
157,06,037,55380,00000,00000,1,A,Palos Verdes Estates city,California,13438,13438,13440,13498,13535,13577,13589,13596,13586
157,06,037,55618,00000,00000,1,A,Paramount city,California,54098,54098,54124,54400,54682,54978,55052,55100,54909
157,06,037,56000,00000,00000,1,A,Pasadena city,California,137122,137124,137170,137846,138378,139643,139924,141438,142059
157,06,037,56924,00000,00000,1,A,Pico Rivera city,California,62942,62948,62974,63301,63550,63748,63814,63850,63635
157,06,037,58072,00000,00000,1,A,Pomona city,California,149058,149030,149111,149825,150619,151230,152317,152396,152494
157,06,037,59514,00000,00000,1,A,Rancho Palos Verdes city,California,41643,41657,41677,42054,42255,42399,42459,42492,42435
157,06,037,60018,00000,00000,1,A,Redondo Beach city,California,66748,66748,66774,67097,67385,67608,67673,67772,67867
157,06,037,62602,00000,00000,1,A,Rolling Hills city,California,1860,1860,1861,1869,1882,1890,1889,1887,1887
157,06,037,62644,00000,00000,1,A,Rolling Hills Estates city,California,8067,8060,8065,8109,8159,8201,8213,8231,8231
157,06,037,62896,00000,00000,1,A,Rosemead city,California,53764,53771,53815,54096,54323,54531,54581,54593,54500
157,06,037,66070,00000,00000,1,A,San Dimas city,California,33371,33375,33389,33552,33701,33822,34413,34433,34338
157,06,037,66140,00000,00000,1,A,San Fernando city,California,23645,23646,23658,23780,23827,24154,24474,24788,24717
157,06,037,67042,00000,00000,1,A,San Gabriel city,California,39718,39634,39652,39854,40013,40124,40159,40194,40404
157,06,037,68224,00000,00000,1,A,San Marino city,California,13147,13142,13147,13211,13259,13310,13342,13387,13365
157,06,037,69088,00000,00000,1,A,Santa Clarita city,California,176320,176296,176416,177573,178496,179296,180340,181322,181972
157,06,037,69154,00000,00000,1,A,Santa Fe Springs city,California,16223,16221,16264,16522,16750,17027,17412,17920,18027
157,06,037,70000,00000,00000,1,A,Santa Monica city,California,89736,89742,89791,90600,91508,92276,92346,92685,92478
157,06,037,71806,00000,00000,1,A,Sierra Madre city,California,10917,10917,10921,10974,11017,11056,11087,11099,11057
157,06,037,71876,00000,00000,1,A,Signal Hill city,California,11016,11016,11020,11072,11162,11314,11450,11499,11649
157,06,037,72996,00000,00000,1,A,South El Monte city,California,20116,20116,20127,20236,20318,20403,20420,20758,20883
157,06,037,73080,00000,00000,1,A,South Gate city,California,94396,94417,94473,94726,94768,94910,95013,95881,95538
157,06,037,73220,00000,00000,1,A,South Pasadena city,California,25619,25619,25630,25750,25864,25950,25986,26002,25913
157,06,037,78148,00000,00000,1,A,Temple City city,California,35558,35551,35566,35767,35925,35992,36018,36157,36365
157,06,037,80000,00000,00000,1,A,Torrance city,California,145438,145434,145490,146249,146831,147314,147537,147641,147195
157,06,037,82422,00000,00000,1,A,Vernon city,California,112,112,112,113,113,113,113,113,113
157,06,037,83332,00000,00000,1,A,Walnut city,California,29172,29172,29209,29507,29897,29988,30021,30069,30047
157,06,037,84200,00000,00000,1,A,West Covina city,California,106098,106125,106179,106883,107313,107631,107769,107860,107847
157,06,037,84410,00000,00000,1,A,West Hollywood city,California,34399,34398,34418,34595,34748,35236,35625,36011,36698
157,06,037,84438,00000,00000,1,A,Westlake Village city,California,8270,8303,8308,8359,8415,8461,8471,8478,8452
157,06,037,85292,00000,00000,1,A,Whittier city,California,85331,85317,85353,85752,86139,86536,86726,86946,86883
157,06,037,99990,00000,00000,1,F,Balance of Los Angeles County,California,1057426,1057273,1057486,1063070,1070088,1076206,1080911,1083230,1083537
050,06,039,00000,00000,00000,0,A,Madera County,California,150865,150843,151099,151962,151947,151811,154071,154306,154697
157,06,039,13294,00000,00000,1,A,Chowchilla city,California,18720,18782,18720,18912,18082,17393,18895,18449,18236
157,06,039,45022,00000,00000,1,A,Madera city,California,61416,61416,61552,61929,62461,62839,63399,63916,64444
157,06,039,99990,00000,00000,1,F,Balance of Madera County,California,70729,70645,70827,71121,71404,71579,71777,71941,72017
050,06,041,00000,00000,00000,0,A,Marin County,California,252409,252409,252946,255457,256064,258506,260516,261054,260651
157,06,041,05164,00000,00000,1,A,Belvedere city,California,2068,2068,2070,2089,2103,2119,2133,2126,2122
157,06,041,16462,00000,00000,1,A,Corte Madera town,California,9253,9253,9264,9342,9375,9461,9905,9894,9858
157,06,041,23168,00000,00000,1,A,Fairfax town,California,7441,7441,7449,7512,7543,7610,7633,7625,7598
157,06,041,40438,00000,00000,1,A,Larkspur city,California,11926,11926,11941,12045,12095,12207,12313,12408,12382
157,06,041,47710,00000,00000,1,A,Mill Valley city,California,13903,13903,13923,14066,14157,14312,14386,14385,14350
157,06,041,52582,00000,00000,1,A,Novato city,California,51904,51904,52018,52737,53266,54205,54934,55486,56004
157,06,041,62980,00000,00000,1,A,Ross town,California,2415,2415,2418,2437,2446,2468,2480,2477,2467
157,06,041,64434,00000,00000,1,A,San Anselmo town,California,12336,12336,12350,12451,12501,12621,12659,12645,12599
157,06,041,68364,00000,00000,1,A,San Rafael city,California,57713,57717,57830,58276,58475,59039,59188,59123,58954
157,06,041,70364,00000,00000,1,A,Sausalito city,California,7061,6942,6950,7010,7037,7107,7153,7150,7125
157,06,041,78666,00000,00000,1,A,Tiburon town,California,8962,8962,8974,9052,9089,9181,9213,9208,9176
157,06,041,99990,00000,00000,1,F,Balance of Marin County,California,67427,67542,67759,68440,67977,68176,68519,68527,68016
050,06,043,00000,00000,00000,1,A,Mariposa County,California,18251,18250,18260,18188,17858,17746,17658,17553,17410
050,06,045,00000,00000,00000,0,A,Mendocino County,California,87841,87840,87807,87442,87409,87207,87449,87353,87628
157,06,045,25058,00000,00000,1,A,Fort Bragg city,California,7273,7273,7276,7255,7258,7247,7267,7263,7287
157,06,045,57876,00000,00000,1,A,Point Arena city,California,449,449,449,448,448,449,451,451,452
157,06,045,81134,00000,00000,1,A,Ukiah city,California,16075,16075,16018,15930,15924,15871,15902,15865,15882
157,06,045,85600,00000,00000,1,A,Willits city,California,4888,4890,4887,4851,4843,4831,4839,4845,4872
157,06,045,99990,00000,00000,1,F,Balance of Mendocino County,California,59156,59153,59177,58958,58936,58809,58990,58929,59135
050,06,047,00000,00000,00000,0,A,Merced County,California,255793,255798,256831,259678,261430,262661,265139,267101,268672
157,06,047,03162,00000,00000,1,A,Atwater city,California,28168,28172,28258,28526,28640,28741,28897,29086,29270
157,06,047,19612,00000,00000,1,A,Dos Palos city,California,4950,4950,4965,5010,5028,5039,5060,5099,5243
157,06,047,31568,00000,00000,1,A,Gustine city,California,5520,5520,5536,5587,5611,5630,5659,5723,5817
157,06,047,42006,00000,00000,1,A,Livingston city,California,13058,13011,13065,13377,13437,13481,13744,13830,13961
157,06,047,44028,00000,00000,1,A,Los Banos city,California,35972,35967,36083,36420,36575,36700,36928,37263,37643
157,06,047,46898,00000,00000,1,A,Merced city,California,78958,78957,79165,79825,80407,80904,81351,82015,82594
157,06,047,99990,00000,00000,1,F,Balance of Merced County,California,89167,89221,89759,90933,91732,92166,93500,94085,94144
050,06,049,00000,00000,00000,0,A,Modoc County,California,9686,9686,9695,9497,9328,9100,9010,8933,8795
157,06,049,01444,00000,00000,1,A,Alturas city,California,2827,2827,2831,2765,2708,2634,2615,2585,2537
157,06,049,99990,00000,00000,1,F,Balance of Modoc County,California,6859,6859,6864,6732,6620,6466,6395,6348,6258
050,06,051,00000,00000,00000,0,A,Mono County,California,14202,14202,14246,14407,14325,14020,14045,13885,13981
157,06,051,45358,00000,00000,1,A,Mammoth Lakes town,California,8234,8234,8228,8277,8226,8033,8036,7934,7994
157,06,051,99990,00000,00000,1,F,Balance of Mono County,California,5968,5968,6018,6130,6099,5987,6009,5951,5987
050,06,053,00000,00000,00000,0,A,Monterey County,California,415057,415055,416415,421157,425799,428064,429902,432007,435232
157,06,053,11250,00000,00000,1,A,Carmel-by-the-Sea city,California,3722,3722,3731,3766,3803,3837,3863,3879,3891
